#"Progress (%)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)"
0.1%,352.6160049277619,1108.2890028029258,1460.9050077306877,277.7011009063798
0.1%,251.7629201022429,1285.9671223753453,1537.730042477588,322.2214464908339
0.1%,293.49691589078554,1201.3607593806207,1494.8576752714062,301.02184955546875
0.1%,213.30584656004703,1193.9861300396085,1407.2919765996555,299.1740078087797
0.1%,205.99364071086438,1240.3161624812044,1446.3098031920688,310.7828038732727
0.1%,290.6416901489265,1137.7351119338962,1428.3768020828227,285.07933609810254
0.1%,166.99036636180972,1204.1634231421087,1371.1537895039185,301.7241057450251
0.1%,197.74047799403183,1155.7471181024355,1353.4875960964673,289.5925577667158
0.1%,248.99094836205268,1128.342294678978,1377.3332430410308,282.7258022403214
0.1%,168.86690211169216,1082.4112275645077,1251.2781296761998,271.2169738830654
0.1%,150.78411906563312,1118.4753539574876,1269.2594730231208,280.25346849523675
0.1%,197.15403921329434,1119.40679094333,1316.5608301566242,280.4868562449475
0.1%,220.64814983019704,1159.1149309076993,1379.7630807378964,290.436421886366
0.1%,375.51893399258006,1061.325887621105,1436.844821613685,265.93367494167063
0.1%,223.64669340402503,1190.2428502810624,1413.8895436850873,298.23606390847954
0.1%,215.7867178481174,1157.5321524377498,1373.3188702858672,290.03982919034155
0.1%,281.9256103666507,1278.687112125286,1560.6127224919367,320.3973132043551
0.1%,291.87136472822976,1155.6356108338068,1447.5069755620366,289.5646176796275
0.1%,221.90420296712114,1222.1544496276053,1444.0586525947265,306.23207058887255
0.1%,294.8323705220497,1102.1723920507834,1397.004762572833,276.16847761463015
0.1%,221.97530978031568,1140.04309583832,1362.0184056186356,285.6576416389062
0.1%,266.5007881302607,1209.2628051961608,1475.7635933264214,303.00184468024065
0.1%,220.29184425215465,1175.973677941797,1396.2655221939517,294.6606744048254
0.1%,316.5423952749765,1088.7258857117033,1405.2682809866799,272.79922139692576
0.1%,318.92407023759324,1086.418377405118,1405.3424476427112,272.221035025439
0.1%,266.9564236508164,1224.925159045881,1491.8815826966975,306.92632006152894
0.1%,346.9537399332148,1202.2128879749869,1549.1666279082017,301.2353652072264
0.1%,470.65802297323796,1185.803255477785,1656.4612784510227,297.12364615342614
0.1%,441.6028294923192,1157.4896427540323,1599.0924722463515,290.02917764914815
0.1%,328.9442272794836,1171.4422878965493,1500.3865151760328,293.52525575407725
0.1%,222.0534660928442,1214.733097634488,1436.7865637273324,304.37252166842825
0.1%,366.0077704419542,1155.71983450235,1521.7276049443044,289.5857213858067
0.1%,368.08355744383516,1133.734143197652,1501.8177006414871,284.0768237390184
0.1%,301.4142133869095,1173.3667060940675,1474.780919480977,294.007452230541
0.1%,353.74699486178906,1052.6305569821886,1406.3775518439777,263.75490849621724
0.1%,366.8558413953672,1123.3199421597337,1490.175783555101,281.46736439585413
0.1%,415.5231648592687,1125.2118453703122,1540.735010229581,281.9414136763732
0.1%,379.02140249391596,1087.0685409990433,1466.0899434929593,272.3839448308649
0.1%,332.7923117646087,1148.3770924657283,1481.169404230337,287.745869558274
0.1%,349.01262762212343,1052.9868149249874,1401.999442547111,263.84417512493195
0.1%,353.8986426959659,1075.7944099104088,1429.6930526063747,269.5590150452597
0.1%,377.25727513525936,1146.2302615871777,1523.487536722437,287.2079437131871
0.1%,252.28701445615093,1141.5120871029017,1393.7991015590526,286.0257229700071
0.1%,280.4130882710215,1130.053288192112,1410.4663764631334,283.1545214471702
0.1%,311.7343174281655,1113.7159105054682,1425.4502279336336,279.06090709384705
0.1%,299.0984003046142,1135.7767009482257,1434.8751012528398,284.58862213687723
0.1%,304.0619525576951,1170.0139894825395,1474.0759420402346,293.1673707250007
0.1%,417.9519501242003,1226.4184305882636,1644.3703807124639,307.3004852388636
0.1%,367.00364055393584,1238.1963396529804,1605.1999802069163,310.25164536530644
0.1%,339.67117236262993,1118.0086763126812,1457.6798486753112,280.1365342881812
0.1%,320.2485380277494,1161.2085989442883,1481.4571369720377,290.961026856029
0.1%,261.9811803603593,1214.0856283726184,1476.0668087329777,304.2102869747973
0.1%,361.28008405122,1154.838146131429,1516.118230182649,289.36479901750585
0.1%,310.06137586052904,1133.8492515066812,1443.9106273672103,284.10566612945985
0.1%,155.09550769886516,1182.1421880042744,1337.2376957031397,296.2063019721565
0.1%,297.38970359371353,1052.0045246925838,1349.3942282862972,263.5980452091265
0.1%,295.4580267221436,1105.8854402374398,1401.3434669595833,277.0988464683724
0.1%,252.72584076424118,1197.4180060925253,1450.1438468567665,300.03392409023604
0.1%,227.0224300836403,1200.9428567830437,1427.965286866684,300.91713678549155
