#"Progress (%)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)"
0.0%,20.530060256831348,20.44127495083273,40.97133520766408,273.16891982361517
0.0%,14.133550735889003,26.98615779070805,41.11970852659705,360.6320834492295
0.0%,14.938278005458415,23.36081030257163,38.29908830803004,312.18440786629634
0.0%,29.613148601958528,29.199738667455023,58.81288726941355,390.21348179632963
0.0%,13.89738803729415,27.33775068637841,41.23513872367256,365.3306285135147
0.0%,13.263870412134565,33.71744752898502,46.981317941119585,450.5863133711747
0.0%,11.021111623384058,30.322867645570064,41.34397926895412,405.22252259795476
0.0%,17.987422669524676,30.8580673871618,48.84549005668647,412.3747151912322
0.0%,24.721338936127722,35.73522190945239,60.456560845580114,477.55103300269565
0.0%,26.415629706927575,32.004161924602904,58.41979163153048,427.69065842674837
0.0%,7.8668274893425405,36.07881451305376,43.9456420023963,482.14266540385097
0.0%,24.15418676659465,26.428370683587918,50.58255745018256,353.1780424508065
0.0%,20.240555176045746,30.802477161236332,51.04303233728208,411.63182992574184
0.0%,16.156646225618715,16.674483128560688,32.8311293541794,222.83103944357737
0.0%,12.227816317732504,25.604944118297194,37.8327604360297,342.17410331611114
0.0%,14.797659117961302,18.654171211289093,33.4518303292504,249.28678921688453
0.0%,20.872576313093305,19.48995835913715,40.36253467223045,260.45591017089885
0.0%,24.265572708023683,27.227366318567803,51.492939026591486,363.85549652723864
0.0%,37.26732170573314,27.43845035614854,64.70577206188167,366.67633811743445
0.0%,31.638154062675312,18.371348635746266,50.00950269842158,245.50726285913063
0.0%,32.726351394783705,17.821032302246813,50.54738369703052,238.15305825374648
0.0%,22.62093126727268,35.41606472050675,58.036995987779434,473.2859455867725
0.0%,30.74378311354667,28.96702190824548,59.710805021792154,387.1035492754361
0.0%,24.88780526091432,24.730627080651804,49.61843234156612,330.4900845192677
0.0%,38.52215050696395,16.715595202548393,55.237745709512346,223.38044455015427
0.0%,25.32923228852451,25.27139523805149,50.600627526576,337.7166911662205
0.0%,23.232678233936895,21.471859749012317,44.70453798294921,286.9412376845364
0.0%,17.66124612796557,32.08055376302362,49.74179989098919,428.7115280170709
0.0%,7.53067803606973,30.238669375735764,37.7693474118055,404.0973310197888
